1667,187,19,1
1668,742,1,8
1669,690,14,6
1670,819,4,8
1671,3,17,4
1672,276,1,7
1673,918,3,3
1674,623,19,1
1675,149,10,7
1676,38,25,4
1677,803,16,10
1678,106,17,6
1679,606,15,4
1680,975,22,3
1681,538,10,2
1682,445,17,1
1683,878,1,5
1684,395,13,9
1685,207,9,1
1686,940,1,5
1687,787,19,5
1688,990,11,4
1689,465,13,3
1690,783,8,8
1691,210,22,4
1692,634,4,10
1693,340,10,2
1694,248,6,4
1695,224,28,2
1696,384,16,7
1697,654,25,5
1698,820,3,5
1699,492,20,7
1700,922,19,10
1701,798,9,1
1702,988,18,5
1703,568,10,10
1704,664,20,4
1705,825,16,10
1706,597,4,9
1707,294,9,3
1708,591,21,10
1709,650,22,9
1710,38,19,2
1711,626,11,8
1712,47,16,8
1713,198,8,7
1714,908,4,10
1715,605,17,8
1716,159,16,2
1717,534,12,6
1718,561,26,10
1719,831,21,9
1720,331,16,5
1721,424,26,7
1722,944,20,4
1723,89,19,8
1724,799,8,6
1725,583,3,5
1726,49,20,1
1727,948,14,1
1728,836,28,4
1729,363,4,3
1730,593,5,9
1731,424,14,9
1732,400,21,7
1733,50,18,6
1734,83,27,5
1735,550,21,9
1736,440,23,7
1737,890,11,5
1738,276,26,9
1739,232,10,2
1740,665,11,1
1741,94,29,2
1742,92,21,10
1743,798,19,5
1744,680,23,4
1745,562,1,4
1746,982,2,7
1747,305,2,3
1748,897,4,4
1749,561,3,3
1750,950,9,1
1751,166,13,1
1752,530,12,9
1753,790,21,10
1754,299,29,7
1755,210,13,10
1756,624,1,5
1757,315,23,7
1758,593,29,1
1759,663,29,8
1760,756,14,10
1761,66,3,6
1762,548,8,1
1763,768,4,5
1764,349,3,7
1765,305,3,1
1766,341,24,2
1767,237,21,2
1768,162,20,1
1769,313,26,3
1770,924,5,5
1771,726,6,6
1772,522,14,3
1773,378,3,6
1774,337,1,8
1775,895,24,2
1776,744,5,10
1777,225,5,8
1778,954,13,2
1779,833,8,1
1780,292,27,7
1781,328,17,10
1782,878,27,2
1783,95,13,1
1784,192,27,7
1785,768,4,9
1786,911,14,7
1787,454,17,10
1788,974,5,2
1789,132,21,6
1790,146,23,7
1791,406,15,2
1792,439,8,5
1793,517,27,10
1794,512,14,7
1795,221,10,8
1796,324,1,10
1797,551,13,9
1798,425,10,1
1799,51,17,8
1800,334,7,2
1801,84,3,10
1802,394,23,6
1803,660,4,10
1804,134,9,4
1805,926,25,10
1806,160,6,5
1807,20,28,8
1808,356,15,6
1809,739,26,1
1810,768,8,10
1811,746,16,1
1812,70,8,5
1813,627,20,9
1814,154,27,4
1815,242,6,2
1816,214,17,8
1817,946,29,4
1818,209,23,3
1819,601,26,7
1820,801,9,1
1821,332,17,10
1822,14,5,9
1823,803,22,1
1824,851,25,8
1825,259,7,1
1826,11,4,9
1827,914,4,6
1828,972,15,2
1829,1,15,3
1830,525,24,9
1831,28,27,5
1832,322,26,7
1833,96,29,7
1834,494,25,6
1835,6,22,10
1836,57,1,8
1837,751,4,8
1838,264,27,9
1839,900,18,6
1840,198,14,4
1841,691,7,1
1842,525,22,9
1843,128,2,1
1844,470,3,3
1845,284,7,1
1846,18,28,5
1847,596,27,3
1848,955,21,2
1849,657,18,3
1850,547,21,8
1851,663,11,1
1852,248,28,8
1853,33,28,4
1854,472,16,10
1855,971,16,7
1856,933,6,4
1857,705,9,5
1858,471,26,9
1859,178,8,10
1860,947,2,2
1861,422,1,4
1862,112,8,2
1863,945,5,5
1864,686,5,8
1865,637,29,6
1866,415,1,10
1867,165,16,10
1868,8,21,2
1869,634,19,6
1870,6,2,10
1871,331,24,3
1872,815,15,3
1873,697,17,9
1874,365,18,9
1875,6,3,5
1876,140,15,4
1877,245,16,5
1878,758,2,6
1879,338,8,8
1880,820,24,7
1881,875,10,7
1882,563,27,8
1883,406,14,8
1884,601,18,10
1885,722,6,10
1886,804,6,1
1887,52,18,2
1888,697,9,1
1889,689,10,10
1890,581,6,1
1891,208,12,4
1892,595,14,5
1893,431,26,9
1894,289,12,6
1895,6,1,6
1896,85,7,9
1897,960,4,5
1898,201,26,8
1899,108,28,10
1900,560,21,4
1901,297,29,5
1902,751,4,1
1903,305,19,4
1904,449,1,2
1905,862,1,9
1906,978,14,1
1907,670,10,8
1908,149,24,3
1909,349,3,9
1910,501,18,9
1911,424,2,9
1912,324,6,5
1913,889,9,3
1914,806,2,10
1915,228,27,9
1916,640,10,2
1917,283,28,7
1918,737,26,8
1919,415,9,4
1920,147,10,4
1921,684,14,1
1922,903,19,7
1923,381,9,1
1924,150,17,9
1925,59,4,1
1926,683,21,8
1927,591,28,10
1928,371,9,3
1929,997,4,9
1930,939,29,1
1931,161,16,7
1932,847,3,9
1933,865,18,1
1934,555,24,6
1935,520,29,5
1936,401,24,9
1937,992,5,1
1938,334,10,1
1939,331,5,7
1940,564,5,9
1941,300,27,3
1942,262,10,7
1943,953,29,7
1944,627,27,4
1945,778,8,7
1946,229,9,3
1947,670,21,4
1948,971,1,8
1949,616,25,9
1950,528,1,10
1951,754,4,7
1952,117,9,5
1953,733,7,4
1954,329,27,9
1955,845,17,8
1956,759,1,10
1957,143,8,1
1958,663,10,6
1959,85,11,7
1960,560,13,3
1961,61,4,2
1962,663,22,4
1963,174,20,1
1964,259,14,7
1965,409,28,9
1966,379,16,10
1967,287,5,4
1968,2,19,3
1969,79,14,3
1970,71,4,4
1971,288,6,2
1972,765,1,9
1973,361,9,1
1974,896,18,2
1975,725,21,1
1976,306,7,8
1977,506,13,9
1978,132,8,3
1979,916,12,8
1980,725,4,2
1981,30,1,2
1982,382,21,1
1983,295,5,1
1984,205,27,6
1985,428,28,8
1986,362,27,1
1987,902,20,3
1988,646,4,3
1989,548,22,3
1990,406,23,3
1991,173,14,2
1992,507,8,3
1993,903,26,6
1994,888,21,9
1995,724,1,5
1996,414,18,9
1997,400,18,7
1998,694,15,10
1999,397,25,6
2000,700,19,5
2001,39,24,5
2002,44,3,3
2003,971,21,2
2004,904,22,10
2005,18,12,6
2006,412,22,4
2007,405,22,5
2008,316,7,6
2009,389,13,10
2010,551,14,3
2011,154,18,7
2012,630,27,3
2013,173,16,5
2014,410,17,1
2015,830,19,4
2016,99,18,10
2017,701,22,6
2018,244,5,6
2019,497,23,9
2020,687,9,6
2021,212,22,10
2022,103,2,6
2023,730,3,5
2024,508,24,5
2025,969,21,10
2026,537,27,10
2027,466,23,4
2028,736,14,10
2029,363,16,4
2030,724,12,7
2031,41,8,6
2032,722,1,7
2033,610,25,10
2034,578,9,9
2035,61,17,10
2036,198,8,2
2037,658,5,4
2038,708,11,3
2039,291,6,8
2040,441,5,2
2041,313,5,6
2042,177,28,6
2043,295,27,1
2044,158,2,7
2045,799,18,1
2046,913,3,4
2047,677,22,8
2048,584,19,7
2049,723,8,3
2050,472,1,6
2051,760,9,10
2052,546,13,1
2053,531,24,9
2054,729,21,7
2055,679,5,5
2056,915,16,10
2057,841,13,8
2058,825,26,3
2059,106,19,7
2060,174,7,6
2061,520,23,1
2062,429,20,8
2063,669,10,2
2064,786,26,7
2065,678,21,1
2066,263,27,2
2067,898,28,3
2068,882,12,8
2069,632,16,10
2070,684,1,1
2071,404,1,10
2072,703,23,7
2073,77,29,8
2074,959,29,10
2075,848,24,3
2076,54,18,6
2077,652,3,10
2078,206,22,3
2079,453,18,6
2080,401,10,7
2081,489,8,1
2082,678,22,6
2083,368,8,1
2084,309,1,1
2085,377,2,9
2086,606,9,7
2087,836,10,7
2088,89,13,5
2089,287,9,6
2090,677,4,4
2091,955,18,1
2092,116,24,6
2093,351,25,5
2094,211,13,10
2095,715,18,3
2096,745,23,10
2097,877,14,7
2098,34,8,6
2099,63,9,1
2100,231,15,8
2101,377,15,2
2102,209,10,7
2103,455,28,9
2104,721,29,2
2105,788,20,7
2106,390,14,1
2107,663,18,5
2108,43,2,8
2109,774,10,10
2110,180,17,2
2111,261,20,6
2112,652,29,6
2113,580,10,3
2114,837,23,1
2115,745,5,8
2116,774,7,9
2117,208,15,5
2118,285,13,8
2119,17,28,1
2120,556,8,6
2121,4,21,9
2122,642,13,1
2123,608,20,2
2124,302,16,5
2125,606,22,2
2126,308,27,4
2127,518,19,7
2128,373,1,3
2129,408,17,3
2130,550,6,4
2131,220,28,3
2132,582,11,3
2133,767,15,2
2134,387,5,7
2135,51,20,6
2136,541,27,8
2137,376,19,7
2138,738,7,6
2139,109,14,2
2140,836,15,9
2141,785,3,1
2142,19,2,5
2143,444,10,4
2144,829,14,1
2145,883,10,6
2146,75,4,7
2147,711,11,5
2148,696,3,7
2149,341,23,9
2150,704,4,2
2151,74,22,7
2152,766,23,2
2153,617,24,1
2154,179,4,9
2155,812,14,7
2156,723,7,2
2157,649,27,2
2158,305,3,8
2159,81,23,3
2160,47,3,6
2161,884,9,9
2162,272,19,7
2163,156,3,9
2164,849,9,3
2165,307,24,1
2166,156,13,9
2167,158,15,4
2168,429,8,10
2169,852,14,2
2170,465,29,6
2171,218,13,1
2172,147,1,4
2173,85,10,1
2174,834,25,4
2175,886,8,6
2176,492,24,9
2177,687,23,7
2178,875,9,8
2179,429,19,10
2180,522,10,6
2181,203,4,6
2182,900,12,7
2183,437,3,9
2184,687,18,5
2185,597,2,3
2186,187,25,1
2187,203,5,8
2188,934,21,3
2189,676,16,1
2190,100,25,1
2191,643,16,9
2192,900,23,5
2193,226,21,2
2194,382,10,3
2195,199,11,9
2196,919,17,7
2197,926,5,7
2198,679,20,7
2199,104,20,7
2200,753,8,9
2201,868,14,5
2202,764,2,6
2203,632,9,10
2204,648,12,7
2205,410,7,8
2206,655,20,3
2207,124,11,2
2208,454,9,1
2209,64,28,9
2210,522,15,10
2211,452,5,8
2212,778,25,8
2213,166,25,5
2214,60,29,7
2215,529,26,10
2216,126,5,2
2217,600,8,1
2218,840,7,4
2219,861,2,5
2220,663,15,1
2221,331,20,1
2222,719,25,6
2223,350,3,3
2224,668,24,8
2225,486,1,9
2226,37,17,7
2227,363,6,2
2228,914,23,7
2229,652,27,7
2230,810,29,10
2231,483,10,5
2232,772,9,6
2233,946,24,1
2234,31,3,4
2235,423,15,10
2236,297,12,7
2237,107,7,9
2238,612,9,2
2239,366,13,1
2240,212,8,7
2241,20,7,4
2242,898,20,1
2243,889,29,5
2244,281,27,8
2245,338,27,9
2246,769,21,9
2247,60,14,9
2248,793,26,6
2249,6,24,3
2250,948,20,8
2251,458,3,9
2252,235,20,4
2253,736,1,4
2254,704,5,10
2255,499,15,3
2256,485,29,5
2257,897,4,4
2258,71,23,2
2259,361,3,7
2260,665,25,10
2261,550,20,6
2262,271,12,10
2263,393,2,6
2264,170,5,6
2265,283,16,4
2266,652,29,3
2267,976,28,10
2268,148,26,6
2269,346,6,1
2270,527,21,2
2271,102,2,1
2272,71,3,2
2273,605,16,7
2274,134,29,5
2275,430,16,7
2276,858,29,6
2277,278,12,3
2278,292,12,9
2279,32,24,7
2280,396,28,1
2281,883,1,9
2282,361,11,5
2283,656,19,4
2284,14,29,3
2285,597,24,4
2286,576,10,8
2287,596,12,6
2288,771,14,8
2289,337,11,3
2290,296,14,3
2291,115,8,3
2292,351,9,3
2293,24,23,10
2294,618,22,6
2295,74,17,2
2296,578,9,1
2297,798,20,1
2298,386,1,4
2299,574,20,6
2300,864,16,10
2301,49,5,9
2302,527,28,4
2303,461,23,1
2304,570,29,9
2305,310,25,9
2306,799,21,6
2307,599,8,9
2308,833,26,3
2309,5,8,9
2310,906,10,2
2311,472,1,6
2312,991,21,6
2313,128,1,6
2314,456,27,9
2315,986,23,7
2316,139,20,7
2317,775,2,7
2318,519,28,4
2319,246,21,9
2320,407,3,6
2321,295,14,3
2322,727,2,1
2323,797,9,3
2324,192,5,5
2325,66,27,10
2326,54,22,9
2327,748,12,7
2328,315,23,5
2329,51,1,6
2330,457,18,10
2331,251,24,2
2332,919,17,10
2333,95,25,6
2334,610,27,8
2335,401,10,8
2336,231,14,5
2337,381,5,6
2338,205,10,10
2339,728,13,9
2340,247,22,3
2341,963,26,8
2342,413,9,6
2343,46,10,9
2344,510,8,6
2345,513,27,5
2346,251,1,5
2347,63,22,10
2348,991,28,5
2349,521,17,7
2350,19,19,9
2351,823,19,5
2352,153,27,6
2353,292,3,4
2354,538,18,5
2355,660,12,2
2356,345,16,7
2357,666,23,3
2358,376,23,7
2359,477,21,9
2360,781,1,10
2361,926,15,8
2362,604,23,6
2363,847,14,7
2364,243,25,4
2365,144,3,4
2366,844,22,2
2367,630,24,2
2368,468,12,4
2369,418,16,6
2370,116,19,4
2371,749,10,2
2372,968,27,6
2373,950,26,5
2374,624,1,9
2375,994,3,2
2376,661,11,7
2377,2,27,10
2378,201,12,6
2379,671,12,10
2380,633,17,5
2381,68,2,6
2382,613,18,10
2383,524,6,4
2384,773,11,7
2385,857,12,8
2386,356,17,10
2387,385,10,8
2388,658,8,5
2389,464,29,6
2390,910,16,5
2391,674,10,1
2392,622,18,7
2393,187,7,2
2394,694,25,10
2395,715,1,8
2396,75,28,10
2397,524,18,4
2398,186,14,3
2399,268,11,10
2400,644,23,10
2401,882,5,7
2402,604,6,1
2403,971,23,9
2404,748,1,8
2405,791,10,9
2406,214,23,3
2407,451,18,2
2408,214,8,8
2409,376,12,10
2410,855,18,3
2411,230,7,3
2412,260,5,9
2413,680,3,3
2414,453,18,3
2415,466,13,1
2416,349,13,4
2417,287,9,6
2418,417,21,10
2419,561,16,4
2420,923,17,7
2421,683,8,7
2422,407,5,6
2423,678,14,3
2424,778,29,4
2425,568,5,7
2426,918,21,7
2427,575,3,2
2428,94,15,1
2429,66,23,1
2430,193,9,5
2431,92,11,3
2432,906,4,7
2433,155,2,1
2434,551,5,10
2435,452,20,2
2436,128,3,5
2437,81,7,3
2438,895,21,10
2439,55,2,10
2440,567,11,5
2441,10,12,4
2442,872,8,9
2443,841,27,5
2444,875,15,4
2445,182,11,6
2446,27,29,4
2447,590,17,6
2448,23,24,7
2449,764,13,1
2450,651,8,10
2451,901,15,3
2452,970,9,8
2453,682,18,10
2454,683,18,10
2455,906,26,6
2456,771,25,5
2457,452,20,4
2458,138,5,6
2459,839,16,5
2460,648,23,3
2461,218,3,3
2462,352,12,1
2463,804,16,9
2464,238,8,4
2465,122,21,6
2466,881,7,5
2467,907,3,4
2468,207,29,7
2469,404,26,5
2470,652,8,2
2471,241,25,7
2472,684,7,2
2473,175,12,4
2474,262,22,6
2475,289,3,8
2476,693,21,6
2477,154,16,10
2478,381,20,5
2479,430,18,5
2480,658,7,4
2481,589,18,10
2482,380,25,6
2483,921,19,8
2484,73,11,1
2485,268,11,3
2486,936,11,7
2487,80,14,3
2488,372,16,9
2489,34,6,1
2490,463,8,1
2491,409,3,5
2492,277,24,9
2493,152,12,3
2494,167,27,2
2495,495,14,10
2496,860,2,6
2497,521,2,7
2498,677,14,4
2499,415,13,8
2500,848,25,2
2501,77,19,7
2502,309,26,1
2503,64,2,3
2504,133,23,9
2505,866,29,8
2506,89,9,9
2507,550,26,9
2508,705,15,10
2509,780,23,6
2510,706,8,10
2511,154,26,1
2512,756,27,6
2513,895,7,8
2514,846,13,3
2515,142,29,4
2516,642,11,6
2517,799,12,1
2518,978,6,4
2519,176,25,6
2520,8,25,8
2521,628,6,6
2522,960,15,5
2523,903,24,3
2524,747,16,7
2525,450,14,8
2526,219,28,8
2527,145,9,10
2528,392,22,4
2529,810,27,4
2530,571,21,1
2531,692,29,5
2532,148,26,9
2533,444,25,4
2534,456,12,4
2535,596,3,2
2536,622,25,4
2537,141,21,5
2538,644,13,9
2539,441,15,10
2540,747,21,4
2541,625,19,8
2542,469,2,9
2543,562,14,8
2544,334,14,9
2545,899,29,8
2546,667,15,6
2547,556,15,5
2548,549,8,9
2549,310,3,4
2550,702,28,7
2551,110,9,7
2552,429,6,5
2553,886,19,10
2554,557,23,3
2555,340,28,1
2556,951,2,10
2557,42,7,9
2558,194,6,10
2559,921,5,5
2560,91,23,1
2561,696,5,9
2562,107,12,3
2563,843,27,4
2564,669,14,1
2565,244,25,2
2566,931,6,9
2567,775,28,10
2568,100,8,7
2569,7,12,8
2570,973,23,8
2571,102,12,6
2572,366,7,8
2573,635,25,9
2574,774,2,8
2575,486,8,10
2576,131,23,3
2577,307,24,1
2578,963,29,3
2579,614,27,1
2580,567,10,6
2581,69,20,7
2582,43,7,8
2583,229,23,3
2584,558,8,4
2585,881,14,5
2586,534,11,4
2587,7,5,10
2588,382,23,7
2589,265,4,6
2590,815,13,3
2591,874,28,6
2592,761,14,7
2593,604,12,2
2594,327,8,8
2595,946,26,1
2596,200,26,7
2597,524,16,4
2598,6,8,3
2599,329,23,9
2600,761,3,8
2601,180,21,4
2602,735,5,7
2603,43,20,9
2604,62,10,5
2605,849,19,5
2606,462,5,7
2607,564,19,1
2608,764,2,4
2609,570,9,9
2610,228,1,6
2611,625,21,8
2612,27,9,1
2613,475,19,5
2614,386,17,6
2615,186,23,8
2616,326,25,10
2617,704,3,2
2618,822,27,2
2619,205,3,10
2620,177,8,6
2621,811,21,5
2622,824,11,3
2623,700,2,4
2624,640,19,5
2625,222,7,7
2626,291,7,9
2627,809,21,9
2628,974,21,8
2629,899,26,7
2630,602,28,10
2631,527,11,6
2632,809,14,5
2633,155,27,5
2634,929,27,6
2635,2,23,7
2636,817,5,4
2637,965,22,5
2638,253,29,4
2639,557,13,5
2640,463,7,7
2641,68,5,5
2642,37,17,7
2643,84,18,6
2644,810,19,9
2645,609,16,3
2646,88,26,5
2647,758,14,4
2648,386,14,8
2649,542,1,6
2650,626,19,9
2651,298,10,10
2652,195,19,7
2653,862,15,5
2654,410,1,4
2655,839,3,7
2656,606,17,10
2657,936,9,7
2658,883,13,6
2659,719,27,10
2660,755,25,6
2661,595,15,8
2662,71,29,7
2663,837,1,10
2664,544,1,3
2665,799,25,1
2666,999,26,9
2667,686,4,8
2668,367,4,6
2669,360,6,7
2670,832,5,10
2671,552,29,9
2672,895,5,10
2673,726,29,1
2674,80,21,3
2675,439,12,7
2676,180,24,10
2677,1,21,1
2678,579,26,8
2679,880,2,8
2680,438,12,9
2681,425,23,5
2682,492,12,1
2683,325,14,3
2684,761,5,7
2685,206,8,3
2686,657,23,7
2687,150,21,10
2688,185,3,10
2689,427,27,10
2690,126,11,3
2691,526,6,4
2692,607,19,4
2693,427,19,3
2694,844,23,6
2695,459,26,10
2696,47,18,2
2697,123,16,8
2698,403,14,5
2699,105,29,9
2700,688,29,8
2701,579,8,8
2702,835,3,1
2703,806,3,7
2704,772,27,3
2705,969,27,2
2706,815,1,9
2707,543,27,4
2708,664,18,1
2709,123,23,2
2710,205,11,5
2711,456,12,9
2712,109,6,6
2713,168,5,4
2714,824,14,6
2715,593,5,4
2716,671,22,10
2717,324,10,1
2718,899,2,10
2719,23,5,6
2720,396,3,6
2721,582,5,2
2722,56,10,6
2723,62,6,7
2724,949,3,3
2725,838,18,1
2726,46,8,2
2727,686,3,1
2728,157,25,8
2729,128,10,4
2730,866,2,6
2731,762,26,1
2732,550,11,5
2733,180,23,8
2734,95,11,4
2735,182,10,3
2736,853,15,8
2737,468,26,2
2738,694,19,4
2739,174,27,4
2740,195,1,7
2741,441,22,9
2742,730,13,2
2743,212,22,5
2744,988,24,9
2745,834,12,1
2746,942,23,1
2747,429,5,4
2748,838,28,1
2749,56,5,4
2750,627,18,4
2751,13,7,4
2752,332,28,2
2753,430,23,1
2754,78,17,10
2755,37,16,7
2756,585,8,6
2757,829,5,4
2758,894,8,5
2759,84,19,8
2760,182,4,1
2761,684,18,4
2762,437,4,8
2763,570,24,5
2764,505,14,8
2765,818,12,5
2766,639,7,3
2767,542,20,5
2768,481,20,4
2769,879,15,7
2770,408,5,5
2771,36,6,6
2772,273,26,9
2773,562,16,9
2774,274,6,8
2775,857,21,6
2776,57,2,4
2777,645,20,1
2778,131,24,2
2779,438,15,4
2780,11,1,4
2781,664,29,2
2782,366,12,9
2783,631,26,3
2784,939,26,4
2785,599,24,7
2786,712,16,3
2787,182,17,1
2788,747,12,7
2789,277,17,2
2790,309,4,8
2791,42,1,3
2792,413,21,4
2793,322,18,4
2794,350,29,8
2795,486,1,7
2796,373,5,9
2797,598,8,3
2798,484,3,2
2799,933,13,4
2800,103,26,10
2801,74,28,1
2802,203,17,4
2803,725,11,7
2804,459,11,4
2805,400,29,10
2806,94,17,5
2807,414,20,1
2808,210,25,5
2809,915,25,6
2810,364,12,10
2811,357,3,3
2812,2,16,5
2813,364,27,5
2814,207,12,8
2815,615,22,2
2816,496,27,4
2817,790,17,5
2818,330,12,8
2819,852,2,1
2820,353,12,8
2821,63,18,8
2822,39,17,7
2823,621,17,3
2824,880,21,6
2825,378,19,2
2826,909,15,9
2827,452,24,3
2828,160,29,6
2829,760,25,9
2830,600,23,6
2831,40,15,10
2832,418,14,9
2833,742,2,4
2834,919,29,5
2835,29,7,7
2836,839,29,9
2837,212,18,6
2838,106,27,8
2839,386,19,4
2840,515,18,6
2841,530,4,7
2842,933,8,3
2843,287,10,1
2844,659,10,5
2845,67,2,1
2846,305,2,1
2847,568,10,6
2848,242,11,9
2849,475,5,9
2850,274,3,3
2851,17,14,10
2852,740,22,1
2853,10,14,1
2854,232,25,5
2855,412,8,1
2856,922,9,1
2857,107,11,1
2858,972,14,9
2859,181,8,3
2860,815,28,6
2861,334,6,6
2862,147,13,7
2863,679,10,8
2864,55,28,10
2865,321,29,3
2866,51,29,8
2867,466,7,1
2868,62,4,4
2869,321,6,4
2870,458,25,2
2871,507,4,4
2872,514,14,9
2873,808,5,10
2874,419,29,10
2875,974,8,4
2876,594,24,8
2877,610,3,8
2878,773,2,8
2879,662,5,3
2880,552,25,6
2881,624,27,6
2882,945,21,8
2883,718,25,2
2884,7,16,7
2885,761,18,3
2886,973,14,4
2887,95,7,2
2888,703,17,8
2889,156,15,9
2890,295,10,8
2891,865,19,2
2892,334,20,8
2893,372,23,4
2894,357,21,10
2895,538,21,4
2896,258,3,8
2897,725,4,9
2898,784,14,2
2899,324,6,10
2900,961,19,2
2901,712,10,1
2902,987,2,5
2903,425,10,2
2904,98,7,10
2905,855,1,2
2906,169,18,5
2907,960,19,10
2908,894,24,7
2909,204,6,3
2910,176,12,1
2911,718,23,8
2912,202,15,10
2913,875,9,9
2914,688,19,5
2915,940,16,9
2916,305,28,1
2917,659,19,2
2918,429,23,6
2919,697,19,4
2920,439,23,7
2921,389,28,2
2922,586,5,3
2923,86,27,7
2924,369,27,8
2925,369,11,7
2926,685,18,9
2927,41,27,5
2928,936,23,9
2929,335,14,5
2930,415,9,6
2931,997,21,10
2932,71,18,6
2933,720,10,2
2934,886,3,5
2935,961,17,2
2936,684,10,6
2937,571,20,2
2938,526,4,7
2939,943,14,10
2940,378,26,9
2941,467,13,8
2942,157,2,7
2943,264,12,9
2944,127,5,7
2945,212,4,5
2946,493,29,9
2947,981,1,7
2948,306,22,7
2949,559,21,6
2950,746,9,5
2951,608,13,5
2952,125,27,9
2953,249,18,1
2954,377,12,2
2955,95,11,4
2956,705,2,8
2957,319,21,6
2958,632,11,9
2959,892,8,10
2960,688,2,8
2961,400,16,5
2962,486,5,3
2963,233,10,9
2964,758,11,8
2965,271,15,7
2966,629,29,8
2967,983,4,2
2968,923,7,3
2969,861,2,2
2970,206,6,10
2971,784,26,5
2972,247,7,2
2973,943,16,9
2974,702,9,5
2975,653,23,3
2976,474,16,5
2977,647,18,8
2978,18,23,10
2979,768,4,5
2980,648,14,3
2981,168,2,2
2982,812,9,7
2983,96,22,1
2984,852,1,3
2985,405,17,9
2986,371,7,5
2987,364,14,2
2988,881,22,10
2989,683,7,7
2990,730,24,1
2991,513,14,3
2992,62,9,1
2993,66,20,7
2994,182,6,2
2995,612,27,7
2996,142,26,2
2997,834,14,8
2998,72,2,4
2999,12,4,3
3000,312,2,6
3001,714,27,5
3002,140,5,8
3003,873,15,1
3004,977,11,2
3005,424,13,10
3006,357,13,2
3007,772,17,10
3008,826,9,5
3009,162,17,3
3010,787,26,3
3011,276,2,6
3012,178,24,4
3013,439,24,6
3014,941,25,2
3015,185,16,4
3016,984,7,4
3017,812,16,5
3018,368,15,4
3019,400,26,1
3020,116,11,2
3021,808,20,9
3022,1,6,2
3023,158,16,1
3024,855,1,9
3025,405,19,5
3026,171,19,9
3027,447,23,6
3028,230,9,2
3029,866,8,7
3030,484,4,3
3031,5,2,10
3032,470,12,5
3033,339,12,7
3034,615,3,10
3035,355,16,10
3036,419,20,9
3037,861,15,7
3038,21,9,10
3039,936,28,1
3040,550,10,3
3041,44,3,9
3042,262,25,9
3043,795,12,6
3044,265,26,3
3045,344,19,9
3046,194,17,2
3047,3,23,2
3048,244,8,4
3049,410,18,4
3050,94,6,4
3051,587,11,7
3052,559,9,4
3053,53,17,3
3054,550,1,2
3055,858,21,3
3056,330,25,1
3057,33,27,10
3058,66,15,2
3059,616,21,2
3060,455,21,1
3061,63,26,1
3062,585,21,9
3063,686,13,6
3064,500,1,4
3065,779,18,1
3066,516,11,4
3067,743,6,7
3068,684,5,2
3069,986,19,9
3070,440,2,1
3071,96,12,1
3072,370,4,6
3073,416,1,10
3074,886,4,9
3075,507,18,10
3076,196,8,7
3077,252,12,4
3078,632,28,9
3079,23,18,2
3080,191,21,6
3081,733,16,9
3082,360,23,10
3083,887,1,6
3084,3,28,9
3085,831,21,10
3086,559,28,3
3087,340,27,9
3088,810,12,3
3089,42,18,10
3090,115,1,8
3091,85,27,4
3092,458,18,2
3093,940,19,8
3094,746,10,7
3095,612,14,8
3096,900,13,5
3097,192,10,2
3098,338,21,5
3099,123,6,5
3100,272,18,2
3101,950,2,3
3102,144,8,3
3103,684,1,1
3104,448,22,1
3105,548,12,3
3106,359,29,3
3107,233,19,7
3108,467,22,4
3109,680,22,1
3110,142,10,6
3111,531,2,8
3112,681,15,8
3113,837,12,9
3114,321,4,4
3115,784,22,3
3116,973,24,7
3117,773,9,6
3118,930,19,9
3119,246,26,4
3120,893,7,9
3121,440,24,6
3122,86,13,4
3123,14,16,5
3124,665,24,1
3125,177,17,6
3126,312,24,8
3127,566,9,9
3128,976,4,1
3129,523,5,9
3130,531,29,3
3131,380,4,5
3132,593,23,8
3133,270,8,7
3134,659,26,1
3135,831,2,2
3136,556,4,2
3137,450,16,9
3138,866,8,6
3139,986,27,6
3140,521,12,3
3141,168,6,4
3142,91,28,4
3143,567,27,7
3144,770,28,2
3145,899,21,10
3146,890,17,3
3147,667,13,1
3148,557,17,1
3149,325,5,6
3150,492,1,4
3151,163,28,1
3152,118,16,8
3153,301,4,1
3154,809,10,2
3155,505,4,2
3156,28,25,9
3157,434,13,4
3158,60,10,1
3159,243,9,3
3160,805,3,5
3161,98,16,4
3162,319,9,4
3163,242,27,5
3164,595,15,8
3165,240,17,3
3166,27,3,7
3167,622,6,8
3168,408,26,9
3169,393,20,5
3170,922,21,10
3171,922,23,1
3172,267,18,10
3173,819,21,5
3174,816,14,3
3175,750,25,9
3176,475,11,6
3177,58,6,10
3178,824,6,7
3179,125,5,6
3180,74,13,9
3181,570,27,4
3182,883,17,5
3183,269,1,2
3184,967,17,10
3185,830,8,8
3186,44,20,1
3187,558,18,10
3188,62,28,4
3189,35,5,9
3190,549,28,4
3191,965,27,8
3192,959,22,10
3193,361,17,7
3194,873,26,6
3195,23,6,5
3196,260,21,6
3197,945,27,1
3198,193,29,8
3199,402,24,10
3200,226,6,6
3201,856,10,2
3202,345,8,5
3203,210,16,2
3204,228,15,1
3205,244,21,6
3206,243,18,9
3207,240,3,5
3208,921,24,7
3209,58,13,2
3210,606,20,5
3211,731,17,2
3212,831,2,10
3213,633,16,9
3214,161,7,1
3215,557,5,10
3216,639,21,8
3217,660,13,5
3218,605,19,5
3219,426,22,7
3220,172,16,8
3221,125,21,9
